Time,Deal,Symbol,Type,Direction,Volume,Price,Order,Commission,Swap,Profit,Balance,Comment
2018.01.01 00:00:00,1.0,,balance,,,,,0,0.0,10000.0,10000.0,
2018.01.02 17:53:20,2.0,USTEC,buy,in,2.3,6488.2,2.0,0,0.0,0.0,10000.0,
2018.01.02 23:50:00,3.0,USTEC,sell,out,2.3,6502.4,3.0,0,0.0,32.66,10032.66,
2018.01.03 18:09:40,4.0,USTEC,buy,in,2.2,6562.1,4.0,0,0.0,0.0,10032.66,
2018.01.03 23:50:00,5.0,USTEC,sell,out,2.2,6568.2,5.0,0,0.0,13.42,10046.08,
2018.01.04 16:43:40,6.0,USTEC,sell,in,2.2,6579.5,6.0,0,0.0,0.0,10046.08,
2018.01.04 23:50:00,7.0,USTEC,buy,out,2.2,6596.9,8.0,0,0.0,-38.28,10007.8,
2018.01.05 17:55:40,9.0,USTEC,buy,in,2.2,6627.0,9.0,0,0.0,0.0,10007.8,
2018.01.05 16:34:40,8.0,USTEC,sell,in,2.2,6609.0,10.0,0,0.0,0.0,10007.8,
2018.01.08 18:24:00,10.0,USTEC,buy,out,2.2,6675.09,12.0,0,10.94,-145.4,9873.34,sl 6675.09
2018.01.08 23:50:00,11.0,USTEC,sell,out,2.2,6677.2,13.0,0,-21.34,110.44,9962.44,
2018.01.09 20:03:40,12.0,USTEC,buy,in,2.2,6693.0,14.0,0,0.0,0.0,9962.44,
2018.01.09 23:50:00,13.0,USTEC,sell,out,2.2,6669.3,16.0,0,0.0,-52.14,9910.3,
2018.01.10 20:54:40,14.0,USTEC,buy,in,2.2,6659.2,17.0,0,0.0,0.0,9910.3,
2018.01.10 23:50:01,15.0,USTEC,sell,out,2.2,6666.2,19.0,0,0.0,15.4,9925.7,
2018.01.11 22:50:40,16.0,USTEC,buy,in,2.2,6704.0,20.0,0,0.0,0.0,9925.7,
2018.01.11 23:50:00,17.0,USTEC,sell,out,2.2,6716.1,22.0,0,0.0,26.62,9952.32,
2018.01.12 17:38:40,18.0,USTEC,buy,in,2.2,6733.4,23.0,0,0.0,0.0,9952.32,
2018.01.12 23:50:00,19.0,USTEC,sell,out,2.2,6766.0,25.0,0,0.0,71.72,10024.04,
2018.01.18 16:37:20,20.0,USTEC,buy,in,2.2,6808.6,26.0,0,0.0,0.0,10024.04,
2018.01.18 19:29:40,21.0,USTEC,buy,in,2.2,6815.8,27.0,0,0.0,0.0,10024.04,
2018.01.18 23:50:00,22.0,USTEC,sell,out,2.2,6800.8,29.0,0,0.0,-17.16,10006.88,
2018.01.18 23:51:00,23.0,USTEC,sell,out,2.2,6801.5,30.0,0,0.0,-31.46,9975.42,
2018.01.24 18:13:40,24.0,USTEC,sell,in,2.1,6954.5,32.0,0,0.0,0.0,9975.42,
2018.01.24 23:50:00,25.0,USTEC,buy,out,2.1,6924.1,33.0,0,0.0,63.84,10039.26,
2018.01.25 16:39:40,26.0,USTEC,sell,in,2.1,6949.4,35.0,0,0.0,0.0,10039.26,
2018.01.25 23:50:00,27.0,USTEC,buy,out,2.1,6926.6,36.0,0,0.0,47.88,10087.14,
2018.01.26 16:58:20,29.0,USTEC,buy,in,2.1,6960.9,37.0,0,0.0,0.0,10087.14,
2018.01.26 16:32:40,28.0,USTEC,sell,in,2.1,6942.9,38.0,0,0.0,0.0,10087.14,
2018.01.26 22:50:40,30.0,USTEC,buy,out,2.1,7012.33,39.0,0,0.0,-145.8,9941.34,sl 7012.33
2018.01.26 23:50:00,31.0,USTEC,sell,out,2.1,7022.1,40.0,0,0.0,128.52,10069.86,
2018.01.29 16:40:40,33.0,USTEC,buy,in,2.1,7008.3,41.0,0,0.0,0.0,10069.86,
2018.01.29 16:33:40,32.0,USTEC,sell,in,2.1,6994.3,42.0,0,0.0,0.0,10069.86,
2018.01.29 23:50:00,34.0,USTEC,sell,out,2.1,6984.2,43.0,0,0.0,-50.61,10019.25,
2018.01.29 23:51:00,35.0,USTEC,buy,out,2.1,6986.6,44.0,0,0.0,16.17,10035.42,
2018.01.30 18:09:40,36.0,USTEC,buy,in,2.1,6956.1,45.0,0,0.0,0.0,10035.42,
2018.01.30 23:50:00,37.0,USTEC,sell,out,2.1,6928.7,47.0,0,0.0,-57.54,9977.88,
2018.01.31 16:25:40,38.0,USTEC,buy,in,2.1,6970.2,48.0,0,0.0,0.0,9977.88,
2018.01.31 17:58:40,39.0,USTEC,sell,in,2.1,6955.0,50.0,0,0.0,0.0,9977.88,
2018.01.31 23:50:00,40.0,USTEC,sell,out,2.1,6915.3,51.0,0,0.0,-115.29,9862.59,
2018.01.31 23:51:00,41.0,USTEC,buy,out,2.1,6918.7,52.0,0,0.0,76.23,9938.82,
2018.02.01 17:50:40,42.0,USTEC,buy,in,2.1,6960.7,53.0,0,0.0,0.0,9938.82,
2018.02.01 19:00:40,43.0,USTEC,buy,in,2.1,6964.8,54.0,0,0.0,0.0,9938.82,
2018.02.01 22:32:40,44.0,USTEC,sell,out,2.1,6891.09,55.0,0,0.0,-146.18,9792.64,sl 6891.09
2018.02.01 22:32:40,45.0,USTEC,sell,out,2.1,6895.15,56.0,0,0.0,-146.27,9646.37,sl 6895.15
2018.02.02 16:35:40,46.0,USTEC,buy,in,2.1,6885.2,57.0,0,0.0,0.0,9646.37,
2018.02.02 16:51:40,47.0,USTEC,sell,in,2.1,6836.7,58.0,0,0.0,0.0,9646.37,
2018.02.02 17:03:40,48.0,USTEC,sell,out,2.1,6816.35,59.0,0,0.0,-144.59,9501.78,sl 6816.35
2018.02.02 23:50:00,49.0,USTEC,buy,out,2.1,6752.9,60.0,0,0.0,175.98,9677.76,
2018.02.06 21:55:40,50.0,USTEC,buy,in,2.2,6597.8,62.0,0,0.0,0.0,9677.76,
2018.02.06 23:50:00,51.0,USTEC,sell,out,2.2,6646.5,63.0,0,0.0,107.14,9784.9,
2018.02.15 16:50:20,53.0,USTEC,buy,in,2.1,6737.4,67.0,0,0.0,0.0,9784.9,
2018.02.15 16:35:40,52.0,USTEC,sell,in,2.1,6704.5,68.0,0,0.0,0.0,9784.9,
2018.02.15 18:03:40,54.0,USTEC,sell,out,2.1,6670.03,69.0,0,0.0,-141.48,9643.42,sl 6670.03
2018.02.15 20:06:20,55.0,USTEC,buy,out,2.1,6771.55,70.0,0,0.0,-140.81,9502.61,sl 6771.55
2018.02.21 18:00:20,56.0,USTEC,buy,in,2.0,6841.1,71.0,0,0.0,0.0,9502.61,
2018.02.21 18:25:40,57.0,USTEC,buy,in,2.0,6841.1,72.0,0,0.0,0.0,9502.61,
2018.02.21 22:56:40,58.0,USTEC,sell,out,2.0,6772.69,73.0,0,0.0,-136.82,9365.79,sl 6772.69
2018.02.21 22:56:40,59.0,USTEC,sell,out,2.0,6772.69,74.0,0,0.0,-136.82,9228.97,sl 6772.69
2018.02.26 18:32:20,60.0,USTEC,buy,in,1.9,6961.7,76.0,0,0.0,0.0,9228.97,
2018.02.26 23:50:00,61.0,USTEC,sell,out,1.9,6998.8,78.0,0,0.0,70.49,9299.46,
2018.02.27 16:32:20,62.0,USTEC,buy,in,1.9,6995.3,79.0,0,0.0,0.0,9299.46,
2018.02.27 16:54:40,63.0,USTEC,sell,in,2.0,6972.1,80.0,0,0.0,0.0,9299.46,
2018.02.27 19:18:40,64.0,USTEC,sell,out,1.9,6925.35,81.0,0,0.0,-132.91,9166.55,sl 6925.35
2018.02.27 23:50:00,65.0,USTEC,buy,out,2.0,6914.0,82.0,0,0.0,116.2,9282.75,
2018.02.28 16:54:40,66.0,USTEC,buy,in,2.0,6944.8,83.0,0,0.0,0.0,9282.75,
2018.02.28 17:57:20,67.0,USTEC,sell,in,2.0,6908.3,84.0,0,0.0,0.0,9282.75,
2018.02.28 20:59:40,69.0,USTEC,buy,in,2.0,6958.0,85.0,0,0.0,0.0,9282.75,
2018.02.28 18:40:40,68.0,USTEC,sell,in,2.0,6901.4,86.0,0,0.0,0.0,9282.75,
2018.02.28 22:45:40,70.0,USTEC,sell,out,2.0,6875.35,87.0,0,0.0,-138.9,9143.85,sl 6875.35
2018.02.28 22:45:40,71.0,USTEC,sell,out,2.0,6888.42,88.0,0,0.0,-139.16,9004.69,sl 6888.42
2018.02.28 23:50:00,72.0,USTEC,buy,out,2.0,6878.8,89.0,0,0.0,59.0,9063.69,
2018.02.28 23:51:00,73.0,USTEC,buy,out,2.0,6878.7,90.0,0,0.0,45.4,9109.09,
2018.03.05 17:56:40,74.0,USTEC,buy,in,2.0,6807.8,92.0,0,0.0,0.0,9109.09,
2018.03.05 23:50:00,75.0,USTEC,sell,out,2.0,6874.8,93.0,0,0.0,134.0,9243.09,
2018.03.07 16:31:40,76.0,USTEC,buy,in,2.0,6875.7,94.0,0,0.0,0.0,9243.09,
2018.03.07 22:05:40,78.0,USTEC,buy,in,2.0,6915.1,95.0,0,0.0,0.0,9243.09,
2018.03.07 19:10:40,77.0,USTEC,sell,in,2.0,6852.7,96.0,0,0.0,0.0,9243.09,
2018.03.07 22:07:40,79.0,USTEC,buy,out,2.0,6921.23,97.0,0,0.0,-137.06,9106.03,sl 6921.23
2018.03.07 23:50:00,80.0,USTEC,sell,out,2.0,6919.6,98.0,0,0.0,87.8,9193.83,
2018.03.07 23:51:00,81.0,USTEC,sell,out,2.0,6919.6,99.0,0,0.0,9.0,9202.83,
2018.03.08 16:35:40,82.0,USTEC,buy,in,1.9,6964.7,100.0,0,0.0,0.0,9202.83,
2018.03.08 17:06:40,83.0,USTEC,sell,in,1.9,6943.7,101.0,0,0.0,0.0,9202.83,
2018.03.08 23:50:00,84.0,USTEC,sell,out,1.9,6968.3,102.0,0,0.0,6.84,9209.67,
2018.03.08 23:51:00,85.0,USTEC,buy,out,1.9,6970.4,103.0,0,0.0,-50.73,9158.94,
2018.03.09 17:14:40,86.0,USTEC,buy,in,1.9,7032.4,104.0,0,0.0,0.0,9158.94,
2018.03.09 23:50:00,87.0,USTEC,sell,out,1.9,7093.6,105.0,0,0.0,116.28,9275.22,
2018.03.12 20:05:40,88.0,USTEC,buy,in,1.9,7150.8,106.0,0,0.0,0.0,9275.22,
2018.03.12 23:50:00,89.0,USTEC,sell,out,1.9,7133.2,108.0,0,0.0,-33.44,9241.78,
2018.03.13 21:51:40,90.0,USTEC,sell,in,1.9,7052.1,110.0,0,0.0,0.0,9241.78,
2018.03.13 23:50:00,91.0,USTEC,buy,out,1.9,7045.6,111.0,0,0.0,12.35,9254.13,
2018.03.14 16:14:40,92.0,USTEC,sell,in,1.9,7071.0,113.0,0,0.0,0.0,9254.13,
2018.03.14 23:50:00,93.0,USTEC,buy,out,1.9,7037.0,114.0,0,0.0,64.6,9318.73,
2018.03.15 17:29:40,95.0,USTEC,buy,in,1.9,7049.7,115.0,0,0.0,0.0,9318.73,
2018.03.15 16:45:40,94.0,USTEC,sell,in,1.9,7021.3,116.0,0,0.0,0.0,9318.73,
2018.03.15 23:50:00,96.0,USTEC,sell,out,1.9,7050.0,117.0,0,0.0,0.57,9319.3,
2018.03.15 23:51:00,97.0,USTEC,buy,out,1.9,7052.1,118.0,0,0.0,-58.52,9260.78,
2018.03.21 18:51:40,98.0,USTEC,buy,in,2.0,6900.0,119.0,0,0.0,0.0,9260.78,
2018.03.21 21:16:40,99.0,USTEC,buy,in,2.0,6929.3,120.0,0,0.0,0.0,9260.78,
2018.03.21 21:32:40,100.0,USTEC,sell,in,2.0,6878.3,122.0,0,0.0,0.0,9260.78,
2018.03.21 21:41:40,101.0,USTEC,sell,out,2.0,6860.01,123.0,0,0.0,-138.58,9122.2,sl 6860.01
2018.03.21 21:51:40,102.0,USTEC,sell,out,2.0,6831.0,124.0,0,0.0,-138.0,8984.2,sl 6831.00
2018.03.21 23:50:00,103.0,USTEC,buy,out,2.0,6862.9,125.0,0,0.0,30.8,9015.0,
2018.03.22 15:40:40,104.0,USTEC,sell,in,1.9,6772.0,127.0,0,0.0,0.0,9015.0,
2018.03.22 23:50:00,105.0,USTEC,buy,out,1.9,6674.2,128.0,0,0.0,185.82,9200.82,
2018.03.27 17:11:40,106.0,USTEC,sell,in,2.0,6760.7,130.0,0,0.0,0.0,9200.82,
2018.03.27 23:50:00,107.0,USTEC,buy,out,2.0,6531.6,131.0,0,0.0,458.2,9659.02,
2018.03.28 19:20:40,108.0,USTEC,buy,in,2.2,6560.9,132.0,0,0.0,0.0,9659.02,
2018.03.28 19:48:40,109.0,USTEC,sell,out,2.2,6495.29,133.0,0,0.0,-144.34,9514.68,sl 6495.29
2018.03.29 17:51:40,111.0,USTEC,buy,in,2.1,6527.0,134.0,0,0.0,0.0,9514.68,
2018.03.29 16:28:40,110.0,USTEC,sell,in,2.1,6490.6,135.0,0,0.0,0.0,9514.68,
2018.03.29 18:01:40,112.0,USTEC,buy,out,2.1,6555.51,136.0,0,0.0,-136.31,9378.37,sl 6555.51
2018.03.29 23:50:00,113.0,USTEC,sell,out,2.1,6560.0,137.0,0,0.0,69.3,9447.67,
2018.04.02 17:02:40,114.0,USTEC,sell,in,2.1,6483.2,138.0,0,0.0,0.0,9447.67,
2018.04.02 23:50:00,115.0,USTEC,buy,out,2.1,6395.6,139.0,0,0.0,183.96,9631.63,
2018.04.04 15:51:40,116.0,USTEC,buy,in,2.2,6359.7,140.0,0,0.0,0.0,9631.63,
2018.04.04 17:10:40,117.0,USTEC,buy,in,2.2,6388.9,141.0,0,0.0,0.0,9631.63,
2018.04.04 17:49:40,118.0,USTEC,buy,in,2.2,6398.5,142.0,0,0.0,0.0,9631.63,
2018.04.04 23:50:00,119.0,USTEC,sell,out,2.2,6569.7,143.0,0,0.0,462.0,10093.63,
2018.04.04 23:50:00,120.0,USTEC,sell,out,2.2,6569.7,144.0,0,0.0,376.64,10470.27,
2018.04.04 23:51:00,121.0,USTEC,sell,out,2.2,6570.3,145.0,0,0.0,399.08,10869.35,
2018.04.05 16:46:40,122.0,USTEC,sell,in,2.4,6593.5,147.0,0,0.0,0.0,10869.35,
2018.04.05 23:50:00,123.0,USTEC,buy,out,2.4,6595.0,148.0,0,0.0,-3.6,10865.75,
2018.04.06 18:02:40,124.0,USTEC,sell,in,2.5,6504.1,149.0,0,0.0,0.0,10865.75,
2018.04.06 20:39:40,125.0,USTEC,sell,in,2.5,6501.9,151.0,0,0.0,0.0,10865.75,
2018.04.06 23:50:00,126.0,USTEC,buy,out,2.5,6444.2,152.0,0,0.0,149.75,11015.5,
2018.04.06 23:51:00,127.0,USTEC,buy,out,2.5,6443.1,153.0,0,0.0,147.0,11162.5,
2018.04.10 16:34:40,128.0,USTEC,sell,in,2.5,6564.2,154.0,0,0.0,0.0,11162.5,
2018.04.10 22:10:20,129.0,USTEC,buy,out,2.5,6629.84,155.0,0,0.0,-164.1,10998.4,sl 6629.84
2018.04.12 15:33:40,130.0,USTEC,buy,in,2.4,6627.2,157.0,0,0.0,0.0,10998.4,
2018.04.12 23:50:00,131.0,USTEC,sell,out,2.4,6660.3,159.0,0,0.0,79.44,11077.84,
2018.04.13 17:08:40,132.0,USTEC,sell,in,2.4,6658.3,161.0,0,0.0,0.0,11077.84,
2018.04.13 23:50:00,133.0,USTEC,buy,out,2.4,6632.1,162.0,0,0.0,62.88,11140.72,
2018.04.16 15:53:40,134.0,USTEC,buy,in,2.5,6679.6,163.0,0,0.0,0.0,11140.72,
2018.04.16 23:50:00,135.0,USTEC,sell,out,2.5,6695.3,164.0,0,0.0,39.25,11179.97,
2018.04.18 19:18:40,136.0,USTEC,buy,in,2.4,6848.4,165.0,0,0.0,0.0,11179.97,
2018.04.18 23:50:00,137.0,USTEC,sell,out,2.4,6836.0,166.0,0,0.0,-29.76,11150.21,
2018.04.19 15:41:40,138.0,USTEC,sell,in,2.4,6810.9,168.0,0,0.0,0.0,11150.21,
2018.04.19 23:50:00,139.0,USTEC,buy,out,2.4,6770.7,169.0,0,0.0,96.48,11246.69,
2018.04.23 17:48:20,140.0,USTEC,buy,in,2.5,6700.5,170.0,0,0.0,0.0,11246.69,
2018.04.23 21:13:40,141.0,USTEC,sell,out,2.5,6633.5,171.0,0,0.0,-167.5,11079.19,sl 6633.50
2018.04.25 18:01:40,142.0,USTEC,buy,in,2.5,6519.8,172.0,0,0.0,0.0,11079.19,
2018.04.25 23:50:00,143.0,USTEC,sell,out,2.5,6564.1,174.0,0,0.0,110.75,11189.94,
2018.04.27 16:34:40,144.0,USTEC,sell,in,2.4,6728.2,175.0,0,0.0,0.0,11189.94,
2018.04.27 23:50:00,145.0,USTEC,buy,out,2.4,6666.8,176.0,0,0.0,147.36,11337.3,
2018.04.30 17:03:40,147.0,USTEC,buy,in,2.5,6706.8,177.0,0,0.0,0.0,11337.3,
2018.04.30 15:37:40,146.0,USTEC,sell,in,2.5,6687.3,178.0,0,0.0,0.0,11337.3,
2018.04.30 18:47:20,148.0,USTEC,sell,out,2.5,6639.73,179.0,0,0.0,-167.68,11169.62,sl 6639.73
2018.04.30 23:50:00,149.0,USTEC,buy,out,2.5,6599.7,180.0,0,0.0,219.0,11388.62,
2018.05.01 16:56:40,150.0,USTEC,buy,in,2.5,6613.7,181.0,0,0.0,0.0,11388.62,
2018.05.01 23:50:00,151.0,USTEC,sell,out,2.5,6719.0,182.0,0,0.0,263.25,11651.87,
2018.05.02 15:33:40,152.0,USTEC,sell,in,2.6,6699.9,184.0,0,0.0,0.0,11651.87,
2018.05.02 23:50:00,153.0,USTEC,buy,out,2.6,6627.9,185.0,0,0.0,187.2,11839.07,
2018.05.03 20:15:40,154.0,USTEC,buy,in,2.6,6648.5,186.0,0,0.0,0.0,11839.07,
2018.05.03 23:50:00,155.0,USTEC,sell,out,2.6,6661.2,187.0,0,0.0,33.02,11872.09,
2018.05.04 16:45:40,157.0,USTEC,buy,in,2.6,6656.6,188.0,0,0.0,0.0,11872.09,
2018.05.04 15:40:40,156.0,USTEC,sell,in,2.6,6625.8,189.0,0,0.0,0.0,11872.09,
2018.05.04 17:25:40,158.0,USTEC,buy,out,2.6,6692.06,190.0,0,0.0,-172.28,11699.81,sl 6692.06
2018.05.04 23:50:00,159.0,USTEC,sell,out,2.6,6774.5,191.0,0,0.0,306.54,12006.35,
2018.05.08 18:16:40,161.0,USTEC,buy,in,2.6,6832.3,192.0,0,0.0,0.0,12006.35,
2018.05.08 10:32:40,160.0,USTEC,sell,in,2.6,6821.3,193.0,0,0.0,0.0,12006.35,
2018.05.08 23:50:00,162.0,USTEC,sell,out,2.6,6817.2,194.0,0,0.0,-39.26,11967.09,
2018.05.08 23:51:00,163.0,USTEC,buy,out,2.6,6819.4,195.0,0,0.0,4.94,11972.03,
2018.05.09 15:36:40,164.0,USTEC,sell,in,2.6,6831.9,196.0,0,0.0,0.0,11972.03,
2018.05.09 19:21:40,165.0,USTEC,buy,in,2.6,6842.6,197.0,0,0.0,0.0,11972.03,
2018.05.09 23:50:00,166.0,USTEC,buy,out,2.6,6895.5,198.0,0,0.0,-165.36,11806.67,
2018.05.09 23:51:00,167.0,USTEC,sell,out,2.6,6894.6,199.0,0,0.0,135.2,11941.87,
2018.05.10 15:42:40,168.0,USTEC,buy,in,2.5,6912.6,200.0,0,0.0,0.0,11941.87,
2018.05.10 23:50:00,169.0,USTEC,sell,out,2.5,6955.1,202.0,0,0.0,106.25,12048.12,
2018.05.16 17:34:40,170.0,USTEC,buy,in,2.6,6919.7,204.0,0,0.0,0.0,12048.12,
2018.05.16 23:50:00,171.0,USTEC,sell,out,2.6,6928.7,205.0,0,0.0,23.4,12071.52,
